transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
567,08-05-2023,19:53:00,5,Female,25,Clothing,3,300,144,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('567','45054', 0.828472222222222,5,'Female',25,'Clothing',3,300,144,900),"
1567,07-04-2023,17:10:00,76,Female,25,Clothing,3,300,162,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1567','45023', 0.715277777777778,76,'Female',25,'Clothing',3,300,162,900),"
182,21-06-2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('182','45098', 0.810416666666667,27,'Male',62,'Beauty',4,30,10.2,120),"
819,15-08-2023,21:59:00,111,Female,35,Beauty,2,50,26,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('819','45153', 0.915972222222222,111,'Female',35,'Beauty',2,50,26,100),"
1182,03-01-2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1182','44929', 0.893055555555556,14,'Male',62,'Beauty',4,30,12.9,120),"
1819,05-11-2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1819','44870', 0.863888888888889,83,'Female',35,'Beauty',2,50,13.5,100),"
100,08-02-2022,19:34:00,21,Male,41,Electronics,1,30,9.3,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('100','44600', 0.815277777777778,21,'Male',41,'Electronics',1,30,9.3,30),"
833,09-05-2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('833','45055', 0.777083333333333,85,'Male',42,'Beauty',4,50,24.5,200),"
1100,20-01-2023,18:15:00,136,Male,41,Electronics,1,30,13.2,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1100','44946', 0.760416666666667,136,'Male',41,'Electronics',1,30,13.2,30),"
1833,30-01-2022,17:20:00,56,Male,42,Beauty,4,50,18,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1833','44591', 0.722222222222222,56,'Male',42,'Beauty',4,50,18,200),"
542,01-06-2023,18:41:00,50,Female,20,Beauty,1,50,24,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('542','45078', 0.778472222222222,50,'Female',20,'Beauty',1,50,24,50),"
723,14-07-2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('723','44756', 0.914583333333333,120,'Female',54,'Beauty',4,50,20.5,200),"
726,05-06-2022,19:37:00,72,Male,47,Clothing,4,300,126,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('726','44717', 0.817361111111111,72,'Male',47,'Clothing',4,300,126,1200),"
1542,17-05-2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1542','45063', 0.854166666666667,147,'Female',20,'Beauty',1,50,14.5,50),"
1723,10-02-2022,17:43:00,40,Female,54,Beauty,4,50,18,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1723','44602', 0.738194444444444,40,'Female',54,'Beauty',4,50,18,200),"
1726,26-06-2023,18:12:00,13,Male,47,Clothing,4,300,93,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1726','45103', 0.758333333333333,13,'Male',47,'Clothing',4,300,93,1200),"
488,05-07-2022,17:28:00,26,Female,51,Electronics,3,300,123,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('488','44747', 0.727777777777778,26,'Female',51,'Electronics',3,300,123,900),"
1488,12-11-2022,19:24:00,9,Female,51,Electronics,3,300,126,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1488','44877', 0.808333333333333,9,'Female',51,'Electronics',3,300,126,900),"
239,19-09-2022,19:34:00,1,Male,38,Electronics,3,500,165,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('239','44823', 0.815277777777778,1,'Male',38,'Electronics',3,500,165,1500),"
498,22-03-2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('498','44642', 0.930555555555556,41,'Female',50,'Clothing',4,25,8.25,100),"
532,15-08-2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('532','44788', 0.752777777777778,92,'Female',64,'Clothing',4,30,12.9,120),"
669,23-01-2022,20:24:00,110,Male,24,Beauty,4,300,87,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('669','44584', 0.85,110,'Male',24,'Beauty',4,300,87,1200),"
877,01-10-2022,19:52:00,134,Female,58,Clothing,1,25,6.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('877','44835', 0.827777777777778,134,'Female',58,'Clothing',1,25,6.75,25),"
1239,08-07-2022,20:42:00,134,Male,38,Electronics,3,500,255,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1239','44750', 0.8625,134,'Male',38,'Electronics',3,500,255,1500),"
1498,29-08-2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1498','44802', 0.713888888888889,51,'Female',50,'Clothing',4,25,12.5,100),"
1532,23-03-2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1532','44643', 0.95,51,'Female',64,'Clothing',4,30,15.6,120),"
1669,04-08-2022,22:28:00,83,Male,24,Beauty,4,300,123,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1669','44777', 0.936111111111111,83,'Male',24,'Beauty',4,300,123,1200),"
1877,25-01-2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1877','44951', 0.846527777777778,72,'Female',58,'Clothing',1,25,10.5,25),"
422,21-08-2022,22:34:00,67,Female,28,Clothing,3,30,13.2,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('422','44794', 0.940277777777778,67,'Female',28,'Clothing',3,30,13.2,90),"
466,11-01-2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('466','44937', 0.911111111111111,66,'Male',63,'Electronics',4,25,13.75,100),"
1422,07-05-2022,20:41:00,35,Female,28,Clothing,3,30,13.5,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1422','44688', 0.861805555555556,35,'Female',28,'Clothing',3,30,13.5,90),"
1466,16-01-2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1466','44942', 0.935416666666667,64,'Male',63,'Electronics',4,25,10.75,100),"
583,28-01-2022,19:44:00,131,Female,24,Electronics,4,25,7.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('583','44589', 0.822222222222222,131,'Female',24,'Electronics',4,25,7.75,100),"
654,14-08-2023,17:40:00,92,Male,42,Clothing,3,25,9.25,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('654','45152', 0.736111111111111,92,'Male',42,'Clothing',3,25,9.25,75),"
1583,12-11-2023,22:54:00,102,Female,24,Electronics,4,25,13,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1583','45242', 0.954166666666667,102,'Female',24,'Electronics',4,25,13,100),"
1654,13-10-2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1654','45212', 0.865972222222222,111,'Male',42,'Clothing',3,25,6.25,75),"
40,07-06-2022,21:33:00,78,Male,45,Beauty,1,50,24.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('40','44719', 0.897916666666667,78,'Male',45,'Beauty',1,50,24.5,50),"
699,21-11-2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('699','44886', 0.93125,129,'Female',37,'Clothing',4,30,16.2,120),"
727,15-11-2023,18:37:00,32,Male,55,Beauty,3,300,105,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('727','45245', 0.775694444444444,32,'Male',55,'Beauty',3,300,105,900),"
830,29-09-2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('830','44833', 0.846527777777778,77,'Female',64,'Clothing',3,50,18.5,150),"
1040,12-12-2023,21:24:00,112,Male,45,Beauty,1,50,21,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1040','45272', 0.891666666666667,112,'Male',45,'Beauty',1,50,21,50),"
1699,29-07-2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1699','45136', 0.90625,23,'Female',37,'Clothing',4,30,12.9,120),"
1727,08-08-2023,21:06:00,72,Male,55,Beauty,3,300,75,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1727','45146', 0.879166666666667,72,'Male',55,'Beauty',3,300,75,900),"
1830,04-03-2023,18:04:00,87,Female,64,Clothing,3,50,21,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1830','44989', 0.752777777777778,87,'Female',64,'Clothing',3,50,21,150),"
224,11-11-2022,21:32:00,99,Female,25,Clothing,1,50,24,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('224','44876', 0.897222222222222,99,'Female',25,'Clothing',1,50,24,50),"
271,12-09-2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('271','45181', 0.765972222222222,44,'Female',62,'Beauty',4,30,9.3,120),"
1224,20-01-2022,17:10:00,103,Female,25,Clothing,1,50,20,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1224','44581', 0.715277777777778,103,'Female',25,'Clothing',1,50,20,50),"
1271,19-01-2022,19:31:00,27,Female,62,Beauty,4,30,9,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1271','44580', 0.813194444444444,27,'Female',62,'Beauty',4,30,9,120),"
36,22-02-2023,22:06:00,40,Male,52,Beauty,3,300,144,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('36','44979', 0.920833333333333,40,'Male',52,'Beauty',3,300,144,900),"
157,15-05-2022,21:59:00,98,Male,62,Electronics,4,500,170,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('157','44696', 0.915972222222222,98,'Male',62,'Electronics',4,500,170,2000),"
796,01-10-2022,19:50:00,38,Male,43,Beauty,4,30,7.8,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('796','44835', 0.826388888888889,38,'Male',43,'Beauty',4,30,7.8,120),"
839,11-11-2023,21:02:00,130,Female,20,Electronics,4,300,96,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('839','45241', 0.876388888888889,130,'Female',20,'Electronics',4,300,96,1200),"
927,21-02-2022,17:13:00,83,Male,43,Electronics,4,500,250,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('927','44613', 0.717361111111111,83,'Male',43,'Electronics',4,500,250,2000),"
1036,17-08-2022,18:03:00,121,Male,52,Beauty,3,300,117,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1036','44790', 0.752083333333333,121,'Male',52,'Beauty',3,300,117,900),"
1157,23-12-2022,21:24:00,81,Male,62,Electronics,4,500,270,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1157','44918', 0.891666666666667,81,'Male',62,'Electronics',4,500,270,2000),"
1796,12-11-2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1796','45242', 0.775,69,'Male',43,'Beauty',4,30,11.1,120),"
1839,28-08-2022,21:57:00,92,Female,20,Electronics,4,300,156,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1839','44801', 0.914583333333333,92,'Female',20,'Electronics',4,300,156,1200),"
1927,06-09-2023,19:44:00,46,Male,43,Electronics,4,500,180,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1927','45175', 0.822222222222222,46,'Male',43,'Electronics',4,500,180,2000),"
407,16-07-2022,22:17:00,117,Female,46,Electronics,3,300,138,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('407','44758', 0.928472222222222,117,'Female',46,'Electronics',3,300,138,900),"
1407,10-04-2022,19:41:00,54,Female,46,Electronics,3,300,120,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1407','44661', 0.820138888888889,54,'Female',46,'Electronics',3,300,120,900),"
46,08-11-2022,17:50:00,54,Female,20,Electronics,4,300,84,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('46','44873', 0.743055555555556,54,'Female',20,'Electronics',4,300,84,1200),"
